GID_1,GID_0,COUNTRY,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,ISO_1,n_pixels,n_non_na_pixels,prop_non_na_pixels,ntl_mean,date
HND.4_1,HND,Honduras,Comayagua,,,Departamento,Department,,HN.CM,HN-CM,24444,24440,0.999836360661103,0.507044672966003,2017-05-01
HND.5_1,HND,Honduras,Copán,,,Departamento,Department,,HN.CP,,16477,16422,0.996662013716089,0.504901170730591,2017-05-01
HND.6_1,HND,Honduras,Cortés,Cortez,,Departamento,Department,,HN.CR,,19877,19869,0.999597524777381,2.14999628067017,2017-05-01
HND.7_1,HND,Honduras,El Paraíso,Paraiso,,Departamento,Department,,HN.EP,,36402,36401,0.999972528981924,0.209319114685059,2017-05-01
HND.8_1,HND,Honduras,Francisco Morazán,Tegucigalpa,,Departamento,Department,,HN.FM,,42050,42050,1,0.820860505104065,2017-05-01
HND.9_1,HND,Honduras,Gracias a Dios,,,Departamento,Department,,HN.GD,HN-GD,80705,80502,0.997484666377548,0.0594001226127148,2017-05-01
HND.10_1,HND,Honduras,Intibucá,,,Departamento,Department,,HN.IN,,15662,15651,0.999297663133699,0.290337830781937,2017-05-01
HND.11_1,HND,Honduras,Islas de la Bahía,Islas de Bahia,,Departamento,Department,,HN.IB,,1508,1492,0.989389920424403,1.24632382392883,2017-05-01
HND.12_1,HND,Honduras,La Paz,,,Departamento,Department,,HN.LP,HN-LP,12221,12211,0.999181736355454,0.386614620685577,2017-05-01
HND.13_1,HND,Honduras,Lempira,Gracias,,Departamento,Department,,HN.LE,HN-LE,21092,20941,0.9928408875403,0.269182026386261,2017-05-01
HND.14_1,HND,Honduras,Ocotepeque,,,Departamento,Department,,HN.OC,HN-OC,8505,8322,0.978483245149912,0.397985011339188,2017-05-01
HND.15_1,HND,Honduras,Olancho,,,Departamento,Department,,HN.OL,HN-OL,118385,118381,0.999966211935634,0.149359852075577,2017-05-01
HND.16_1,HND,Honduras,Santa Bárbara,,,Departamento,Department,,HN.CP,,25148,25147,0.999960235406394,0.352419197559357,2017-05-01
HND.17_1,HND,Honduras,Valle,,,Departamento,Department,,HN.VA,HN-VA,8351,8328,0.997245838821698,0.44314968585968,2017-05-01
HND.18_1,HND,Honduras,Yoro,,,Departamento,Department,,HN.YO,HN-YO,38701,38701,1,0.297971367835999,2017-05-01
HND.1_1,HND,Honduras,Atlántida,,,Departamento,Department,,HN.AT,,22263,22215,0.997843956340116,0.50526887178421,2017-06-01
HND.2_1,HND,Honduras,Choluteca,,,Departamento,Department,,HN.CH,HN-CH,21825,21370,0.979152348224513,0.417541950941086,2017-06-01
HND.3_1,HND,Honduras,Colón,,,Departamento,Department,,HN.CL,,41669,41646,0.999448030910269,0.123965173959732,2017-06-01
HND.4_1,HND,Honduras,Comayagua,,,Departamento,Department,,HN.CM,HN-CM,24444,23336,0.954671903125511,0.548459351062775,2017-06-01
HND.5_1,HND,Honduras,Copán,,,Departamento,Department,,HN.CP,,16477,10777,0.654063239667415,0.388883382081985,2017-06-01
HND.6_1,HND,Honduras,Cortés,Cortez,,Departamento,Department,,HN.CR,,19877,19257,0.968808170247019,2.57564187049866,2017-06-01
HND.7_1,HND,Honduras,El Paraíso,Paraiso,,Departamento,Department,,HN.EP,,36402,35154,0.965716169441239,0.149172931909561,2017-06-01
HND.8_1,HND,Honduras,Francisco Morazán,Tegucigalpa,,Departamento,Department,,HN.FM,,42050,41012,0.975315101070155,0.932753264904022,2017-06-01
HND.9_1,HND,Honduras,Gracias a Dios,,,Departamento,Department,,HN.GD,HN-GD,80705,80518,0.997682919273899,0.0977557525038719,2017-06-01
HND.10_1,HND,Honduras,Intibucá,,,Departamento,Department,,HN.IN,,15662,15565,0.993806665815349,0.153668522834778,2017-06-01
HND.11_1,HND,Honduras,Islas de la Bahía,Islas de Bahia,,Departamento,Department,,HN.IB,,1508,1486,0.985411140583554,1.2070187330246,2017-06-01
HND.12_1,HND,Honduras,La Paz,,,Departamento,Department,,HN.LP,HN-LP,12221,12221,1,0.214347243309021,2017-06-01
HND.13_1,HND,Honduras,Lempira,Gracias,,Departamento,Department,,HN.LE,HN-LE,21092,18006,0.853688602313673,0.123092323541641,2017-06-01
HND.14_1,HND,Honduras,Ocotepeque,,,Departamento,Department,,HN.OC,HN-OC,8505,6141,0.722045855379189,0.392990559339523,2017-06-01
HND.15_1,HND,Honduras,Olancho,,,Departamento,Department,,HN.OL,HN-OL,118385,117709,0.994289817122102,0.0867444202303886,2017-06-01
HND.16_1,HND,Honduras,Santa Bárbara,,,Departamento,Department,,HN.CP,,25148,22267,0.885438205821537,0.251010835170746,2017-06-01
HND.17_1,HND,Honduras,Valle,,,Departamento,Department,,HN.VA,HN-VA,8351,8316,0.995808885163454,0.379967629909515,2017-06-01
HND.18_1,HND,Honduras,Yoro,,,Departamento,Department,,HN.YO,HN-YO,38701,38226,0.987726415338105,0.30030432343483,2017-06-01
HND.1_1,HND,Honduras,Atlántida,,,Departamento,Department,,HN.AT,,22263,22255,0.999640659390019,0.504521727561951,2017-07-01
HND.2_1,HND,Honduras,Choluteca,,,Departamento,Department,,HN.CH,HN-CH,21825,21749,0.99651775486827,0.229441329836845,2017-07-01
HND.3_1,HND,Honduras,Colón,,,Departamento,Department,,HN.CL,,41669,41663,0.999856008063549,0.107630580663681,2017-07-01
HND.4_1,HND,Honduras,Comayagua,,,Departamento,Department,,HN.CM,HN-CM,24444,24183,0.989322533136966,0.427303671836853,2017-07-01
HND.5_1,HND,Honduras,Copán,,,Departamento,Department,,HN.CP,,16477,16245,0.985919766947867,0.352839559316635,2017-07-01
HND.6_1,HND,Honduras,Cortés,Cortez,,Departamento,Department,,HN.CR,,19877,19426,0.977310459324848,2.07842779159546,2017-07-01
HND.7_1,HND,Honduras,El Paraíso,Paraiso,,Departamento,Department,,HN.EP,,36402,36304,0.997307840228559,0.155302196741104,2017-07-01
HND.8_1,HND,Honduras,Francisco Morazán,Tegucigalpa,,Departamento,Department,,HN.FM,,42050,41889,0.996171224732461,0.846696317195892,2017-07-01
HND.9_1,HND,Honduras,Gracias a Dios,,,Departamento,Department,,HN.GD,HN-GD,80705,80482,0.997236850257109,0.0112138157710433,2017-07-01
HND.10_1,HND,Honduras,Intibucá,,,Departamento,Department,,HN.IN,,15662,14734,0.94074830800664,0.155749455094337,2017-07-01
HND.11_1,HND,Honduras,Islas de la Bahía,Islas de Bahia,,Departamento,Department,,HN.IB,,1508,1492,0.989389920424403,1.2308315038681,2017-07-01
HND.12_1,HND,Honduras,La Paz,,,Departamento,Department,,HN.LP,HN-LP,12221,12167,0.99558137631945,0.245958805084229,2017-07-01
HND.13_1,HND,Honduras,Lempira,Gracias,,Departamento,Department,,HN.LE,HN-LE,21092,20554,0.974492698653518,0.10626544803381,2017-07-01
HND.14_1,HND,Honduras,Ocotepeque,,,Departamento,Department,,HN.OC,HN-OC,8505,8312,0.977307466196355,0.373143285512924,2017-07-01
HND.15_1,HND,Honduras,Olancho,,,Departamento,Department,,HN.OL,HN-OL,118385,118288,0.999180639439118,0.0893485993146896,2017-07-01
HND.16_1,HND,Honduras,Santa Bárbara,,,Departamento,Department,,HN.CP,,25148,24889,0.989700970256084,0.257132917642593,2017-07-01
HND.17_1,HND,Honduras,Valle,,,Departamento,Department,,HN.VA,HN-VA,8351,8348,0.999640761585439,0.21818283200264,2017-07-01
HND.18_1,HND,Honduras,Yoro,,,Departamento,Department,,HN.YO,HN-YO,38701,38489,0.994522105371954,0.345852136611939,2017-07-01
HND.1_1,HND,Honduras,Atlántida,,,Departamento,Department,,HN.AT,,22263,22263,1,0.41539591550827,2017-08-01
HND.2_1,HND,Honduras,Choluteca,,,Departamento,Department,,HN.CH,HN-CH,21825,21631,0.991111111111111,0.338623195886612,2017-08-01
HND.3_1,HND,Honduras,Colón,,,Departamento,Department,,HN.CL,,41669,41665,0.999904005375699,0.107159532606602,2017-08-01
HND.4_1,HND,Honduras,Comayagua,,,Departamento,Department,,HN.CM,HN-CM,24444,24442,0.999918180330551,0.459282606840134,2017-08-01
HND.5_1,HND,Honduras,Copán,,,Departamento,Department,,HN.CP,,16477,16375,0.993809552709838,0.420313626527786,2017-08-01
HND.6_1,HND,Honduras,Cortés,Cortez,,Departamento,Department,,HN.CR,,19877,19856,0.998943502540625,2.36493563652039,2017-08-01
HND.7_1,HND,Honduras,El Paraíso,Paraiso,,Departamento,Department,,HN.EP,,36402,36369,0.999093456403494,0.15079790353775,2017-08-01
HND.8_1,HND,Honduras,Francisco Morazán,Tegucigalpa,,Departamento,Department,,HN.FM,,42050,41878,0.995909631391201,0.852815806865692,2017-08-01
HND.9_1,HND,Honduras,Gracias a Dios,,,Departamento,Department,,HN.GD,HN-GD,80705,80506,0.997534229601636,0.0994266197085381,2017-08-01
HND.10_1,HND,Honduras,Intibucá,,,Departamento,Department,,HN.IN,,15662,15599,0.995977525220278,0.17786879837513,2017-08-01
HND.11_1,HND,Honduras,Islas de la Bahía,Islas de Bahia,,Departamento,Department,,HN.IB,,1508,1498,0.993368700265252,1.21129143238068,2017-08-01
HND.12_1,HND,Honduras,La Paz,,,Departamento,Department,,HN.LP,HN-LP,12221,12199,0.998199819981998,0.198362752795219,2017-08-01
HND.13_1,HND,Honduras,Lempira,Gracias,,Departamento,Department,,HN.LE,HN-LE,21092,21050,0.998008723686706,0.138645216822624,2017-08-01
HND.14_1,HND,Honduras,Ocotepeque,,,Departamento,Department,,HN.OC,HN-OC,8505,8427,0.990828924162258,0.348829001188278,2017-08-01
HND.15_1,HND,Honduras,Olancho,,,Departamento,Department,,HN.OL,HN-OL,118385,118380,0.999957764919542,0.0943112298846245,2017-08-01
HND.16_1,HND,Honduras,Santa Bárbara,,,Departamento,Department,,HN.CP,,25148,25090,0.99769365357086,0.304766893386841,2017-08-01
HND.17_1,HND,Honduras,Valle,,,Departamento,Department,,HN.VA,HN-VA,8351,8327,0.997126092683511,0.303188294172287,2017-08-01
HND.18_1,HND,Honduras,Yoro,,,Departamento,Department,,HN.YO,HN-YO,38701,38698,0.999922482623188,0.257621020078659,2017-08-01
HND.1_1,HND,Honduras,Atlántida,,,Departamento,Department,,HN.AT,,22263,22260,0.999865247271257,0.439779788255692,2017-09-01
HND.2_1,HND,Honduras,Choluteca,,,Departamento,Department,,HN.CH,HN-CH,21825,21545,0.98717067583047,0.202822387218475,2017-09-01
HND.3_1,HND,Honduras,Colón,,,Departamento,Department,,HN.CL,,41669,41665,0.999904005375699,0.100654348731041,2017-09-01
HND.4_1,HND,Honduras,Comayagua,,,Departamento,Department,,HN.CM,HN-CM,24444,24406,0.998445426280478,0.294553488492966,2017-09-01
HND.5_1,HND,Honduras,Copán,,,Departamento,Department,,HN.CP,,16477,16444,0.997997208229653,0.308328956365585,2017-09-01
HND.6_1,HND,Honduras,Cortés,Cortez,,Departamento,Department,,HN.CR,,19877,19852,0.998742264929315,1.92185640335083,2017-09-01
HND.7_1,HND,Honduras,El Paraíso,Paraiso,,Departamento,Department,,HN.EP,,36402,36391,0.999697818801165,0.155090481042862,2017-09-01
HND.8_1,HND,Honduras,Francisco Morazán,Tegucigalpa,,Departamento,Department,,HN.FM,,42050,42041,0.999785969084423,0.622449994087219,2017-09-01
HND.9_1,HND,Honduras,Gracias a Dios,,,Departamento,Department,,HN.GD,HN-GD,80705,80506,0.997534229601636,0.0332881845533848,2017-09-01
HND.10_1,HND,Honduras,Intibucá,,,Departamento,Department,,HN.IN,,15662,15573,0.994317456263568,0.110266238451004,2017-09-01
HND.11_1,HND,Honduras,Islas de la Bahía,Islas de Bahia,,Departamento,Department,,HN.IB,,1508,1496,0.992042440318302,1.31550872325897,2017-09-01
HND.12_1,HND,Honduras,La Paz,,,Departamento,Department,,HN.LP,HN-LP,12221,12215,0.999509041813272,0.110270746052265,2017-09-01
HND.13_1,HND,Honduras,Lempira,Gracias,,Departamento,Department,,HN.LE,HN-LE,21092,21025,0.996823440166888,0.131969347596169,2017-09-01
HND.14_1,HND,Honduras,Ocotepeque,,,Departamento,Department,,HN.OC,HN-OC,8505,8488,0.998001175778954,0.291517585515976,2017-09-01
HND.15_1,HND,Honduras,Olancho,,,Departamento,Department,,HN.OL,HN-OL,118385,118381,0.999966211935634,0.0785936489701271,2017-09-01
HND.16_1,HND,Honduras,Santa Bárbara,,,Departamento,Department,,HN.CP,,25148,24986,0.993558135835852,0.211228683590889,2017-09-01
HND.17_1,HND,Honduras,Valle,,,Departamento,Department,,HN.VA,HN-VA,8351,8229,0.985390971141181,0.213887795805931,2017-09-01
HND.18_1,HND,Honduras,Yoro,,,Departamento,Department,,HN.YO,HN-YO,38701,38671,0.99922482623188,0.187930777668953,2017-09-01
HND.1_1,HND,Honduras,Atlántida,,,Departamento,Department,,HN.AT,,22263,22128,0.993936127206576,0.63465803861618,2017-10-01
HND.2_1,HND,Honduras,Choluteca,,,Departamento,Department,,HN.CH,HN-CH,21825,21652,0.992073310423826,0.413669228553772,2017-10-01
HND.3_1,HND,Honduras,Colón,,,Departamento,Department,,HN.CL,,41669,41222,0.989272600734359,0.185194984078407,2017-10-01
HND.4_1,HND,Honduras,Comayagua,,,Departamento,Department,,HN.CM,HN-CM,24444,24406,0.998445426280478,0.523916363716126,2017-10-01
HND.5_1,HND,Honduras,Copán,,,Departamento,Department,,HN.CP,,16477,16461,0.99902894944468,0.325808018445969,2017-10-01
HND.6_1,HND,Honduras,Cortés,Cortez,,Departamento,Department,,HN.CR,,19877,19665,0.989334406600594,1.89279055595398,2017-10-01
HND.7_1,HND,Honduras,El Paraíso,Paraiso,,Departamento,Department,,HN.EP,,36402,36080,0.991154332179551,0.288404196500778,2017-10-01
HND.8_1,HND,Honduras,Francisco Morazán,Tegucigalpa,,Departamento,Department,,HN.FM,,42050,41822,0.994577883472057,0.825027823448181,2017-10-01
HND.9_1,HND,Honduras,Gracias a Dios,,,Departamento,Department,,HN.GD,HN-GD,80705,78744,0.975701629390992,0.00107905897311866,2017-10-01
HND.10_1,HND,Honduras,Intibucá,,,Departamento,Department,,HN.IN,,15662,15655,0.999553058357809,0.239949747920036,2017-10-01
HND.11_1,HND,Honduras,Islas de la Bahía,Islas de Bahia,,Departamento,Department,,HN.IB,,1508,1404,0.931034482758621,1.31187951564789,2017-10-01
HND.12_1,HND,Honduras,La Paz,,,Departamento,Department,,HN.LP,HN-LP,12221,12196,0.997954340888634,0.245116963982582,2017-10-01
HND.13_1,HND,Honduras,Lempira,Gracias,,Departamento,Department,,HN.LE,HN-LE,21092,21090,0.999905177318415,0.104656122624874,2017-10-01
HND.14_1,HND,Honduras,Ocotepeque,,,Departamento,Department,,HN.OC,HN-OC,8505,8505,1,0.285167634487152,2017-10-01
HND.15_1,HND,Honduras,Olancho,,,Departamento,Department,,HN.OL,HN-OL,118385,118024,0.996950627190945,0.204520106315613,2017-10-01
HND.16_1,HND,Honduras,Santa Bárbara,,,Departamento,Department,,HN.CP,,25148,25118,0.998807062191824,0.267093509435654,2017-10-01
HND.17_1,HND,Honduras,Valle,,,Departamento,Department,,HN.VA,HN-VA,8351,8328,0.997245838821698,0.411941736936569,2017-10-01
HND.18_1,HND,Honduras,Yoro,,,Departamento,Department,,HN.YO,HN-YO,38701,38601,0.997416087439601,0.420274704694748,2017-10-01
HND.1_1,HND,Honduras,Atlántida,,,Departamento,Department,,HN.AT,,22263,22263,1,0.384088426828384,2017-11-01
HND.2_1,HND,Honduras,Choluteca,,,Departamento,Department,,HN.CH,HN-CH,21825,21765,0.997250859106529,0.233789965510368,2017-11-01
HND.3_1,HND,Honduras,Colón,,,Departamento,Department,,HN.CL,,41669,41665,0.999904005375699,0.129650518298149,2017-11-01
HND.4_1,HND,Honduras,Comayagua,,,Departamento,Department,,HN.CM,HN-CM,24444,24440,0.999836360661103,0.384113281965256,2017-11-01
HND.5_1,HND,Honduras,Copán,,,Departamento,Department,,HN.CP,,16477,16477,1,0.344977825880051,2017-11-01
HND.6_1,HND,Honduras,Cortés,Cortez,,Departamento,Department,,HN.CR,,19877,19870,0.999647834180208,1.65019869804382,2017-11-01
HND.7_1,HND,Honduras,El Paraíso,Paraiso,,Departamento,Department,,HN.EP,,36402,36402,1,0.101125627756119,2017-11-01
HND.8_1,HND,Honduras,Francisco Morazán,Tegucigalpa,,Departamento,Department,,HN.FM,,42050,42049,0.999976218787158,0.675296902656555,2017-11-01
HND.9_1,HND,Honduras,Gracias a Dios,,,Departamento,Department,,HN.GD,HN-GD,80705,80535,0.997893562976272,0.0461673513054848,2017-11-01
HND.10_1,HND,Honduras,Intibucá,,,Departamento,Department,,HN.IN,,15662,15662,1,0.0884381532669067,2017-11-01
HND.11_1,HND,Honduras,Islas de la Bahía,Islas de Bahia,,Departamento,Department,,HN.IB,,1508,1500,0.994694960212202,1.16843605041504,2017-11-01
HND.12_1,HND,Honduras,La Paz,,,Departamento,Department,,HN.LP,HN-LP,12221,12221,1,0.16094745695591,2017-11-01
HND.13_1,HND,Honduras,Lempira,Gracias,,Departamento,Department,,HN.LE,HN-LE,21092,21092,1,0.100810661911964,2017-11-01
HND.14_1,HND,Honduras,Ocotepeque,,,Departamento,Department,,HN.OC,HN-OC,8505,8505,1,0.368142008781433,2017-11-01
HND.15_1,HND,Honduras,Olancho,,,Departamento,Department,,HN.OL,HN-OL,118385,118365,0.999831059678169,0.0702229887247086,2017-11-01
HND.16_1,HND,Honduras,Santa Bárbara,,,Departamento,Department,,HN.CP,,25148,25148,1,0.24497951567173,2017-11-01
HND.17_1,HND,Honduras,Valle,,,Departamento,Department,,HN.VA,HN-VA,8351,8350,0.999880253861813,0.240681827068329,2017-11-01
HND.18_1,HND,Honduras,Yoro,,,Departamento,Department,,HN.YO,HN-YO,38701,38697,0.999896643497584,0.20145457983017,2017-11-01
HND.1_1,HND,Honduras,Atlántida,,,Departamento,Department,,HN.AT,,22263,22263,1,0.358015239238739,2017-12-01
HND.2_1,HND,Honduras,Choluteca,,,Departamento,Department,,HN.CH,HN-CH,21825,21776,0.997754868270332,0.264841169118881,2017-12-01
HND.3_1,HND,Honduras,Colón,,,Departamento,Department,,HN.CL,,41669,41647,0.999472029566344,0.0955445468425751,2017-12-01
HND.4_1,HND,Honduras,Comayagua,,,Departamento,Department,,HN.CM,HN-CM,24444,24383,0.99750450008182,0.356507629156113,2017-12-01
HND.5_1,HND,Honduras,Copán,,,Departamento,Department,,HN.CP,,16477,16284,0.988286702676458,0.466770827770233,2017-12-01
HND.6_1,HND,Honduras,Cortés,Cortez,,Departamento,Department,,HN.CR,,19877,19855,0.998893193137797,1.7315468788147,2017-12-01
HND.7_1,HND,Honduras,El Paraíso,Paraiso,,Departamento,Department,,HN.EP,,36402,36070,0.990879621998791,0.10818950086832,2017-12-01
HND.8_1,HND,Honduras,Francisco Morazán,Tegucigalpa,,Departamento,Department,,HN.FM,,42050,41850,0.995243757431629,0.634661257266998,2017-12-01
HND.9_1,HND,Honduras,Gracias a Dios,,,Departamento,Department,,HN.GD,HN-GD,80705,80539,0.997943126200359,0.00317849591374397,2017-12-01
HND.10_1,HND,Honduras,Intibucá,,,Departamento,Department,,HN.IN,,15662,15614,0.996935257310688,0.136304304003716,2017-12-01
HND.11_1,HND,Honduras,Islas de la Bahía,Islas de Bahia,,Departamento,Department,,HN.IB,,1508,1499,0.994031830238727,1.09295952320099,2017-12-01
HND.12_1,HND,Honduras,La Paz,,,Departamento,Department,,HN.LP,HN-LP,12221,11862,0.970624335160789,0.149323374032974,2017-12-01
HND.13_1,HND,Honduras,Lempira,Gracias,,Departamento,Department,,HN.LE,HN-LE,21092,21029,0.997013085530059,0.185111984610558,2017-12-01
HND.14_1,HND,Honduras,Ocotepeque,,,Departamento,Department,,HN.OC,HN-OC,8505,8384,0.985773074661964,0.421433955430985,2017-12-01
HND.15_1,HND,Honduras,Olancho,,,Departamento,Department,,HN.OL,HN-OL,118385,118339,0.999611437259788,0.0420088246464729,2017-12-01
HND.16_1,HND,Honduras,Santa Bárbara,,,Departamento,Department,,HN.CP,,25148,25086,0.997534595196437,0.299504518508911,2017-12-01
HND.17_1,HND,Honduras,Valle,,,Departamento,Department,,HN.VA,HN-VA,8351,8351,1,0.247420117259026,2017-12-01
HND.18_1,HND,Honduras,Yoro,,,Departamento,Department,,HN.YO,HN-YO,38701,38698,0.999922482623188,0.209368243813515,2017-12-01
HND.1_1,HND,Honduras,Atlántida,,,Departamento,Department,,HN.AT,,22263,22251,0.999460989085029,0.331638276576996,2018-01-01
HND.2_1,HND,Honduras,Choluteca,,,Departamento,Department,,HN.CH,HN-CH,21825,21780,0.997938144329897,0.279763370752335,2018-01-01
HND.3_1,HND,Honduras,Colón,,,Departamento,Department,,HN.CL,,41669,41663,0.999856008063549,0.135431915521622,2018-01-01
HND.4_1,HND,Honduras,Comayagua,,,Departamento,Department,,HN.CM,HN-CM,24444,24444,1,0.334993869066238,2018-01-01
HND.5_1,HND,Honduras,Copán,,,Departamento,Department,,HN.CP,,16477,16477,1,0.376800984144211,2018-01-01
HND.6_1,HND,Honduras,Cortés,Cortez,,Departamento,Department,,HN.CR,,19877,19869,0.999597524777381,1.68317878246307,2018-01-01
HND.7_1,HND,Honduras,El Paraíso,Paraiso,,Departamento,Department,,HN.EP,,36402,36402,1,0.208251282572746,2018-01-01
HND.8_1,HND,Honduras,Francisco Morazán,Tegucigalpa,,Departamento,Department,,HN.FM,,42050,42049,0.999976218787158,0.611393392086029,2018-01-01
HND.9_1,HND,Honduras,Gracias a Dios,,,Departamento,Department,,HN.GD,HN-GD,80705,80517,0.997670528467877,0.0106755429878831,2018-01-01
HND.10_1,HND,Honduras,Intibucá,,,Departamento,Department,,HN.IN,,15662,15662,1,0.121651001274586,2018-01-01
HND.11_1,HND,Honduras,Islas de la Bahía,Islas de Bahia,,Departamento,Department,,HN.IB,,1508,1499,0.994031830238727,0.96754789352417,2018-01-01
HND.12_1,HND,Honduras,La Paz,,,Departamento,Department,,HN.LP,HN-LP,12221,12221,1,0.146032929420471,2018-01-01
HND.13_1,HND,Honduras,Lempira,Gracias,,Departamento,Department,,HN.LE,HN-LE,21092,21091,0.999952588659207,0.100622460246086,2018-01-01
HND.14_1,HND,Honduras,Ocotepeque,,,Departamento,Department,,HN.OC,HN-OC,8505,8505,1,0.359551280736923,2018-01-01
HND.15_1,HND,Honduras,Olancho,,,Departamento,Department,,HN.OL,HN-OL,118385,118381,0.999966211935634,0.150628924369812,2018-01-01
HND.16_1,HND,Honduras,Santa Bárbara,,,Departamento,Department,,HN.CP,,25148,25147,0.999960235406394,0.252986580133438,2018-01-01
HND.17_1,HND,Honduras,Valle,,,Departamento,Department,,HN.VA,HN-VA,8351,8349,0.999760507723626,0.264821201562881,2018-01-01
HND.18_1,HND,Honduras,Yoro,,,Departamento,Department,,HN.YO,HN-YO,38701,38701,1,0.203864112496376,2018-01-01
HND.1_1,HND,Honduras,Atlántida,,,Departamento,Department,,HN.AT,,22263,22263,1,0.392663508653641,2018-02-01
HND.2_1,HND,Honduras,Choluteca,,,Departamento,Department,,HN.CH,HN-CH,21825,21745,0.996334478808706,0.322546124458313,2018-02-01
HND.3_1,HND,Honduras,Colón,,,Departamento,Department,,HN.CL,,41669,41661,0.999808010751398,0.0938399210572243,2018-02-01
HND.4_1,HND,Honduras,Comayagua,,,Departamento,Department,,HN.CM,HN-CM,24444,24391,0.997831778759614,0.374083489179611,2018-02-01
